Title,Year,Source title,Author Keywords,Index Keywords,Affiliations
should a narrow corridor be a contraindication for performing oblique lateral interbody fusion procedure or not?,2025,Global Spine Journal,extreme lateral; lumbar interbody fusion; oblique corridor; oblique lateral; oblique surgical corridor,adult; aged; Article; backache; bone matrix; cardiovascular disease; clinical outcome; Cobb angle; common iliac artery; contraindication; female; human; incidence; interrater reliability; lumbar interbody fusion; major clinical study; male; middle aged; nuclear magnetic resonance imaging; oblique lateral interbody fusion; orthopedic surgeon; Oswestry Disability Index; preoperative period; retroperitoneal hematoma; retrospective study; spondylolisthesis; urine retention; vertebral canal stenosis; visual analog scale,"Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand; Center of Excellence in Biomechanics and Innovative Spine Surgery, Chulalongkorn University, Bangkok, Thailand; Department of Orthopaedics, Luangpor Taweesak Hospital, Bangkok, Thailand; Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand"
iliolumbar vein injuries in prepsoas lateral lumbar interbody fusion: strategies for prevention and management. illustrative case,2025,Journal of Neurosurgery: Case Lessons,complications; iliolumbar vein; lumbar spine; oblique lumbar interbody fusion,,"Department of Orthopaedic Surgery, Tan Tock Seng Hospital, Singapore City, Singapore; The Bays Hospital, Melbourne, VIC, Australia"
oblique lumbar interbody fusion combined with anterolateral fixation and cement augmentation for the treatment of degenerative lumbar diseases in the elderly population: a retrospective study,2025,Orthopaedic Surgery,bone cement; intervertebral disc disease; spinal fusion; spinal stenosis,"bone cement; glucocorticoid; aged; anterolateral fixation; Article; bilateral pedicle screw fixation; cement augmentation; clinical assessment; clinical evaluation; clinical outcome; comparative study; controlled study; convalescence; female; fracture fixation; functional status; human; intermethod comparison; logistic regression analysis; lumbar disk degeneration; major clinical study; male; oblique lateral interbody fusion; operation duration; operative blood loss; osteosynthesis; Oswestry Disability Index; outcome assessment; population; postoperative care; postoperative pain; radiography; retrospective study; risk assessment; risk factor; spine fusion; survivorship; therapy effect; vertebra body; visual analog scale; intervertebral disk degeneration; lumbar vertebra; middle aged; postoperative complication; procedures; surgery; very elderly; Aged; Aged, 80 and over; Bone Cements; Female; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Male; Middle Aged; Postoperative Complications; Retrospective Studies; Spinal Fusion","Department of Orthopaedics, Shaoxing People's Hospital, Shaoxing, Zhejiang, China"
factors affecting outcomes of indirect decompression after oblique and lateral lumbar interbody fusions,2025,World Journal of Orthopedics,Foraminal stenosis; Indirect decompression; Interbody fusion; Lumbar; Spinal stenosis,,"Department of Orthopaedics, The University of Toledo Medical Center, Toledo, OH, United States"
single-position olif combined with percutaneous posterior fixation under o-arm navigation for the treatment of grade ii lumbar spondylolisthesis: clinical and radiologic outcomes,2025,Frontiers in Surgery,OLIF; spinal fusion; spondylolisthesis; surgery; surgical navigation systems,,"Department of Orthopaedics, Xiamen University, Xiamen, Fujian, China; Department of Orthopaedics, The Fifth Affiliated Hospital, Southern Medical University, Guangzhou, Guangdong, China"
is congenital lumbar spinal canal stenosis a contraindication for indirect decompression by lateral lumbar interbody fusion (llif)?,2025,Global Spine Journal,congenital lumbar spinal stenosis (CLSS); indirect decompression; LLIF; minimally invasive spine surgery; OLIF,,"Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand; Center of Excellence in Biomechanics and Innovative Spine Surgery, Chulalongkorn University, Bangkok, Thailand; Department of Orthopaedics, Rayong Hospital, Rayong, Rayong, Thailand; Department of Orthopaedics, Samut Sakhon Hospital, Samut Sakhon, Samut Sakhon, Thailand"
mri-based pedicle bone quality score predicts cage subsidence following oblique lumbar interbody fusion,2025,European Spine Journal,Cage subsidence; MRI; Oblique lumbar interbody fusion; Pedicle bone quality,,"Frontiers Science Center for Disease-related Molecular Network, West China School of Medicine/West China Hospital of Sichuan University, Chengdu, Sichuan, China; Department of Orthopedic Surgery and Orthopedic Research Institute, West China School of Medicine/West China Hospital of Sichuan University, Chengdu, Sichuan, China"
the feasibility of robotic navigation in single position oblique lateral spine surgery. a technical note and a retrospective study,2025,Frontiers in Surgery,minimal invasive surgery; OLIF; robotic-assisted; single position; surgical technique,,"Department of Orthopaedics, Gatam Institute, Tangerang, Indonesia; Department of Orthopaedic Surgery, Fatmawati General Hospital, Jakarta, Jakarta, Indonesia; Department of Orthopaedic Surgery, Ramsay Premier Bintaro Hospital, Tangerang, Banten, Indonesia; Department of Orthopaedic Surgery, Universitas Trisakti, Jakarta, Indonesia"
"biomechanical analysis of posterior, transforaminal, extreme, oblique, and anterior lumbar interbody fusion surgical models: a finite element study",2025,Computer Methods in Biomechanics and Biomedical Engineering,Biomechanics; finite element method; interbody fusion; simple harmonic vibration; stress shielding,Grafts; Stress concentration; Biomechanical analysis; Element method; Facet joints; Finite-element study; Fusion methods; Interbody fusion; Lumbar interbody fusion; Posterior lumbar interbody fusions; Simple harmonic vibration; Stress shielding; Transplantation (surgical); adverse device effect; aged; anterior lumbar interbody fusion; article; biomechanics; clinical practice; contact stress; finite element analysis; human; lumbar interbody fusion; male; normal human; oblique lateral interbody fusion; physiological stress; posterior lumbar interbody fusion; surgical technique; vibration; zygapophyseal joint,"Taiyuan University of Technology, Taiyuan, Shanxi, China; Department of Orthopaedics, Shanxi Medical University, Taiyuan, Shanxi, China; Huajin Orthopaedic Hospital, Taiyuan, China; Sinopharm Tongmei General Hospital, Datong, Shanxi, China"
two-year follow-up of unilateral biportal endoscopy assisted extraforaminal lumbar interbody fusion: how to perform indirect decompression and fusion under endoscopy: a retrospective study in japan,2025,Asian Spine Journal,Extraforaminal lumbar interbody fusion; Indirect decompression; Lumbosacral region; Spondylolisthesis; Unilateral biportal endoscopic spine surgery,,"Department of Orthopaedic Surgery, Seirei Hamamatsu General Hospital, Hamamatsu, Shizuoka, Japan; Department of Spine and Bone Tumor, Seirei Hamamatsu General Hospital, Hamamatsu, Shizuoka, Japan"
the role of robot-assisted technique in treating adult degenerative scoliosis with circumferential minimal invasive correction surgery – a retrospective analysis of 51 consecutive cases,2025,Orthopedic Research and Reviews,adult degenerative scoliosis; circumferential minimal invasive surgery; OrthBot; pressure curve; robotics,,"Department of Orthopaedics, Ruijin Hospital, Shanghai, China"
a random study of comparing the efficacy of antiosteoporosis therapy at different time points combined with oblique lateral interbody fusion in the treatment of lumbar degenerative disease patients complicated with osteoporosis,2025,Clinical Spine Surgery,cage subsidence; lumbar degenerative disease; oblique lateral interbody fusion; osteoporosis; screw loosening,bone density conservation agent; parathyroid hormone[1-34]; aged; comparative study; complication; controlled study; diagnostic imaging; drug therapy; female; human; intervertebral disk degeneration; lumbar vertebra; middle aged; osteoporosis; procedures; randomized controlled trial; spine fusion; surgery; treatment outcome; Aged; Bone Density Conservation Agents; Female; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Middle Aged; Osteoporosis; Spinal Fusion; Teriparatide; Treatment Outcome,"Department of Orthopaedics, Air Force Medical University, Xi'an, Shaanxi, China"
minimally invasive prone lateral retropleural or retroperitoneal antepsoas approach spinal surgery using the rotatable radiolucent jackson table,2024,Journal of Spine Surgery,Prone lateral spinal surgery; retroperitoneal antepsoas approach; retropleural approach,,"Department of Orthopaedic Surgery, Chang Gung Memorial Hospital, Taipei, Taiwan; Bone and Joint Research Center, Chang Gung Memorial Hospital, Taipei, Taiwan; Chang Gung University College of Medicine, Taoyuan, Taiwan; Department of Orthopaedic Surgery, Chung Shan Hospital, Taipei, Taipei, Taiwan"
psoas muscle morphology: a novel classification system and its anatomic relationship with adjacent neurovascular structures,2024,Spine,complications; iatrogenic; magnetic resonance imaging; neurovascular; oblique lumbar interbody fusion; psoas morphology; transpsoas lateral lumbar interbody fusion,"adult; aortic bifurcation; Article; blood vessel injury; clinical article; cross-sectional study; decision making; female; human; inferior cava vein; intervertebral disk; lateral lumbar interbody fusion; lumbar interbody fusion; lumbar plexus; male; middle aged; midsagittal plane; morbidity; morphology; nerve ending; nerve injury; nuclear magnetic resonance imaging; oblique lateral interbody fusion; psoas muscle; reliability; vertebra body; adverse event; aged; diagnostic imaging; innervation; lumbar vertebra; procedures; spine fusion; surgery; vascularization; very elderly; Adult; Aged; Aged, 80 and over; Cross-Sectional Studies; Female; Humans; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Middle Aged; Psoas Muscles; Spinal Fusion","Department of Orthopaedic Surgery, St. Joseph's University Medical Center, Paterson, NJ, United States"
postoperative urinary retention after oblique lumbar interbody fusion under the systematic management protocol,2024,Scientific Reports,Algorithm; Arthrodesis; Enhanced recovery after surgery; Lumbar vertebra; Protocol; Spine; Surgery; Urinary retention,adverse event; aged; epidemiology; etiology; female; human; incidence; lumbar vertebra; male; middle aged; postoperative complication; procedures; retrospective study; risk factor; spine fusion; surgery; urine retention; Aged; Female; Humans; Incidence; Lumbar Vertebrae; Male; Middle Aged; Postoperative Complications; Retrospective Studies; Risk Factors; Spinal Fusion; Urinary Retention,"Department of Medicine, Seoul National University College of Medicine, Seoul, South Korea; School of Medical Education, Newcastle, Tyne and Wear, United Kingdom; Department of Neurosurgery, Seoul National University Hospital, Seoul, South Korea; Department of Neurosurgery, Seoul National University College of Medicine, Seoul, South Korea; Neuroscience Research Institute, Seoul National University College of Medicine, Seoul, South Korea; Division of Medical Statistics, Seoul National University Hospital, Seoul, South Korea; Department of Orthopaedic Surgery, Emory University School of Medicine, Atlanta, GA, United States; Department of Neurosurgery, Bokwang Hospital, Daegu, Daegu, South Korea; Department of Medical Device Development, Seoul National University College of Medicine, Seoul, South Korea; Department of Neurosurgery, Sinchon Yonsei Hospital, Seoul, South Korea"
